Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,12,2000
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,12,2000
Ford,E-250,1998,regular unleaded,235,6,AUTOMATIC,rear wheel drive,3,N/A,Midsize,Cargo Van,17,13,2080
Ford,E-250,1998,regular unleaded,235,6,AUTOMATIC,rear wheel drive,3,N/A,Large,Cargo Van,17,13,2107
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,55850
Mercedes-Benz,E-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,23,16,93600
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,53350
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Midsize,Sedan,29,24,57100
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,54800
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,59000
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,54300
Mercedes-Benz,E-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,26,17,67750
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,52300
Mercedes-Benz,E-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,15,100600
Mercedes-Benz,E-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,21,15,103200
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,52300
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,64850
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,54300
Mercedes-Benz,E-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,59400
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,61350
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,51800
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,59000
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,54800
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,51800
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,62350
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,63100
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,59900
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,59900
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,55150
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,53100
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,65600
Mercedes-Benz,E-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,15,101700
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,53100
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,55600
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,54200
Mercedes-Benz,E-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,60300
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,62250
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,55150
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,55600
Mercedes-Benz,E-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,26,17,68700
Mercedes-Benz,E-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,21,15,104300
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,52650
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,52650
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,56700
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,62600
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,22,54650
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,22,54650
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,57050
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,30,22,52150
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,30,22,52150
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,29,20,54550
Mercedes-Benz,E-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,60650
Mercedes-Benz,E-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,25,17,69100
Volkswagen,e-Golf,2015,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,33450
Volkswagen,e-Golf,2015,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,35445
Volkswagen,e-Golf,2016,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,28995
Volkswagen,e-Golf,2016,electric,115,,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,35595
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,31460
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,26630
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,27630
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,28985
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,27840
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,30560
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,27325
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,31485
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,30145
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,28785
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,28540
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,32385
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,28600
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,32760
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,30060
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,31420
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,33660
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,29815
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,28760
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,34320
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,35620
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,34160
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,31200
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,31855
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,35245
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,36545
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,32785
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,35085
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,29455
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,31900
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,32675
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,37320
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,36020
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,35860
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,33560
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,30230
Mercedes-Benz,E55 AMG,1999,regular unleaded,349,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,21,15,5878
Mercedes-Benz,E55 AMG,2000,regular unleaded,349,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,21,15,6120
Toyota,ECHO,2003,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,38,30,10775
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,28,11575
Toyota,ECHO,2003,regular unleaded,108,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,38,30,10245
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,36,28,11045
Toyota,ECHO,2004,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,38,30,10885
Toyota,ECHO,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,28,11685
Toyota,ECHO,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,36,28,11155
Toyota,ECHO,2004,regular unleaded,108,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,38,30,10355
Toyota,ECHO,2005,regular unleaded,108,4,MANUAL,front wheel drive,4,N/A,Compact,Sedan,38,30,10985
Toyota,ECHO,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Coupe,36,28,11255
Toyota,ECHO,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,N/A,Compact,Sedan,36,28,11785
Toyota,ECHO,2005,regular unleaded,108,4,MANUAL,front wheel drive,2,N/A,Compact,Coupe,38,30,10455
Mitsubishi,Eclipse Spyder,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,26,19,27799
Mitsubishi,Eclipse Spyder,2010,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,32599
Mitsubishi,Eclipse Spyder,2011,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,32599
Mitsubishi,Eclipse Spyder,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,27,20,27999
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,27,20,28299
Mitsubishi,Eclipse Spyder,2012,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,32599
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,N/A,Compact,Convertible,27,20,27999
Mitsubishi,Eclipse,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,20,24699
Mitsubishi,Eclipse,2010,regular unleaded,162,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,20699
Mitsubishi,Eclipse,2010,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,24,16,29089
Mitsubishi,Eclipse,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,20,21699
Mitsubishi,Eclipse,2010,premium unleaded (recommended),265,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,25,16,28089
Mitsubishi,Eclipse,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,24699
Mitsubishi,Eclipse,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,19999
Mitsubishi,Eclipse,2011,regular unleaded,162,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,18999
Mitsubishi,Eclipse,2011,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,25,17,29089
Mitsubishi,Eclipse,2012,regular unleaded,162,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,19499
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,20499
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,24699
Mitsubishi,Eclipse,2012,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,25,17,29089
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,24699
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,30095
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,33495
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,28100
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,31500
Ford,Edge,2015,regular unleaded,315,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,17,40095
Ford,Edge,2015,regular unleaded,315,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,18,38100
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,37595
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,35600
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,28700
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,30695
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,31790
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,37595
Ford,Edge,2016,regular unleaded,315,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,24,17,40900
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,33785
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,35600
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,21,28950
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,20,37595
Ford,Edge,2017,regular unleaded,315,6,AUTOMATIC,all wheel drive,4,"Crossover,Performance",Midsize,4dr SUV,24,17,40900
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,20,30945
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,27,20,33785
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,20,31790
Ford,Edge,2017,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,29,20,35600
Oldsmobile,Eighty-Eight Royale,1993,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1993,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1994,regular unleaded,170,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight Royale,1995,regular unleaded,225,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight,1997,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,26,17,2000
Oldsmobile,Eighty-Eight,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,2000
Oldsmobile,Eighty-Eight,1998,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,2098
Oldsmobile,Eighty-Eight,1999,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,2210
Oldsmobile,Eighty-Eight,1999,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,2107
Oldsmobile,Eighty-Eight,1999,regular unleaded,205,6,AUTOMATIC,front wheel drive,4,N/A,Large,Sedan,27,17,2320
