Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp
1450,Airport,79,Trip Completed,12/07/2016 04:46,12/07/2016 05:46
1451,Airport,101,Trip Completed,12/07/2016 04:53,12/07/2016 05:40
1452,City,122,Trip Completed,12/07/2016 04:52,12/07/2016 05:41
1453,City,233,Trip Completed,12/07/2016 04:53,12/07/2016 05:54
1454,City,108,Trip Completed,12/07/2016 04:54,12/07/2016 06:07
1455,Airport,51,Trip Completed,12/07/2016 04:56,12/07/2016 05:27
1456,City,169,Cancelled,12/07/2016 04:56,NA
1457,Airport,218,Trip Completed,12/07/2016 04:58,12/07/2016 05:26
1458,City,57,Cancelled,12/07/2016 04:52,NA
1459,Airport,224,Trip Completed,12/07/2016 04:59,12/07/2016 05:41
1460,City,NA,No Cars Available,12/07/2016 04:56,NA
1461,Airport,283,Trip Completed,12/07/2016 04:58,12/07/2016 06:10
1462,Airport,23,Cancelled,12/07/2016 05:01,NA
1463,City,NA,No Cars Available,12/07/2016 05:02,NA
1464,Airport,154,Trip Completed,12/07/2016 05:03,12/07/2016 06:03
1465,City,263,Trip Completed,12/07/2016 04:59,12/07/2016 06:17
1466,City,NA,No Cars Available,12/07/2016 05:06,NA
1467,Airport,2,Trip Completed,12/07/2016 05:08,12/07/2016 06:02
1468,City,149,Trip Completed,12/07/2016 05:09,12/07/2016 06:06
1469,City,202,Cancelled,12/07/2016 05:05,NA
1470,City,NA,No Cars Available,12/07/2016 05:06,NA
1471,City,211,Trip Completed,12/07/2016 05:09,12/07/2016 06:01
1472,City,169,Cancelled,12/07/2016 05:08,NA
1473,City,NA,No Cars Available,12/07/2016 05:18,NA
1474,Airport,9,Trip Completed,12/07/2016 05:13,12/07/2016 05:56
1475,City,31,Cancelled,12/07/2016 05:12,NA
1476,City,113,Trip Completed,12/07/2016 05:16,12/07/2016 06:04
1477,Airport,207,Trip Completed,12/07/2016 05:16,12/07/2016 06:13
1478,City,33,Trip Completed,12/07/2016 05:16,12/07/2016 06:13
1479,City,106,Trip Completed,12/07/2016 05:16,12/07/2016 05:58
1480,Airport,68,Trip Completed,12/07/2016 05:15,12/07/2016 06:06
1481,City,277,Cancelled,12/07/2016 05:24,NA
1482,City,NA,No Cars Available,12/07/2016 05:22,NA
1483,City,114,Trip Completed,12/07/2016 05:22,12/07/2016 06:22
1484,Airport,192,Trip Completed,12/07/2016 05:19,12/07/2016 05:55
1485,City,19,Trip Completed,12/07/2016 05:21,12/07/2016 06:35
1486,City,202,Cancelled,12/07/2016 05:20,NA
1487,City,297,Cancelled,12/07/2016 05:23,NA
1488,Airport,88,Trip Completed,12/07/2016 05:31,12/07/2016 06:38
1489,City,99,Cancelled,12/07/2016 05:21,NA
1490,City,176,Cancelled,12/07/2016 05:21,NA
1491,City,240,Cancelled,12/07/2016 05:36,NA
1492,City,62,Cancelled,12/07/2016 05:30,NA
1493,Airport,276,Trip Completed,12/07/2016 05:28,12/07/2016 06:22
1494,City,NA,No Cars Available,12/07/2016 05:29,NA
1495,Airport,241,Trip Completed,12/07/2016 05:29,12/07/2016 06:07
1496,Airport,240,Trip Completed,12/07/2016 05:33,12/07/2016 06:10
1497,City,257,Trip Completed,12/07/2016 05:34,12/07/2016 06:45
1498,City,273,Trip Completed,12/07/2016 05:30,12/07/2016 06:15
1499,City,277,Trip Completed,12/07/2016 05:30,12/07/2016 06:18
1500,City,165,Cancelled,12/07/2016 05:32,NA
1501,City,35,Trip Completed,12/07/2016 05:41,12/07/2016 06:47
1502,City,24,Cancelled,12/07/2016 05:37,NA
1503,City,159,Cancelled,12/07/2016 05:39,NA
1504,Airport,244,Trip Completed,12/07/2016 05:37,12/07/2016 06:02
1505,City,129,Cancelled,12/07/2016 05:39,NA
1506,City,223,Cancelled,12/07/2016 05:37,NA
1507,City,144,Cancelled,12/07/2016 05:44,NA
1508,Airport,249,Trip Completed,12/07/2016 05:48,12/07/2016 06:33
1509,City,228,Cancelled,12/07/2016 05:42,NA
1510,Airport,248,Trip Completed,12/07/2016 05:42,12/07/2016 06:22
1511,City,272,Cancelled,12/07/2016 05:40,NA
1512,City,NA,No Cars Available,12/07/2016 05:45,NA
1513,City,66,Cancelled,12/07/2016 05:44,NA
1514,Airport,82,Trip Completed,12/07/2016 05:41,12/07/2016 06:18
1515,City,259,Trip Completed,12/07/2016 05:45,12/07/2016 06:20
1516,City,266,Cancelled,12/07/2016 05:44,NA
1517,Airport,6,Trip Completed,12/07/2016 05:45,12/07/2016 06:28
1518,City,167,Trip Completed,12/07/2016 05:50,12/07/2016 06:38
1519,Airport,237,Trip Completed,12/07/2016 05:43,12/07/2016 06:22
1520,City,45,Cancelled,12/07/2016 05:42,NA
1521,City,230,Cancelled,12/07/2016 05:50,NA
1522,City,NA,No Cars Available,12/07/2016 05:52,NA
1523,City,NA,No Cars Available,12/07/2016 05:49,NA
1524,City,96,Trip Completed,12/07/2016 05:50,12/07/2016 06:59
1525,City,183,Trip Completed,12/07/2016 05:48,12/07/2016 06:46
1526,City,238,Trip Completed,12/07/2016 05:56,12/07/2016 06:52
1527,Airport,202,Trip Completed,12/07/2016 05:52,12/07/2016 07:07
1528,City,54,Trip Completed,12/07/2016 05:58,12/07/2016 06:33
1529,City,133,Trip Completed,12/07/2016 05:56,12/07/2016 06:49
1530,City,NA,No Cars Available,12/07/2016 05:52,NA
1531,City,36,Cancelled,12/07/2016 05:54,NA
1532,City,69,Cancelled,12/07/2016 05:54,NA
1533,City,49,Trip Completed,12/07/2016 05:56,12/07/2016 06:32
1534,Airport,212,Trip Completed,12/07/2016 05:59,12/07/2016 06:58
1535,City,NA,No Cars Available,12/07/2016 05:58,NA
1536,Airport,12,Trip Completed,12/07/2016 05:59,12/07/2016 06:59
1537,City,220,Cancelled,12/07/2016 05:55,NA
1538,City,NA,No Cars Available,12/07/2016 06:06,NA
1539,City,28,Cancelled,12/07/2016 06:04,NA
1540,Airport,201,Trip Completed,12/07/2016 06:04,12/07/2016 06:55
1541,City,205,Cancelled,12/07/2016 06:04,NA
1542,City,NA,No Cars Available,12/07/2016 05:54,NA
1543,City,58,Cancelled,12/07/2016 06:02,NA
1544,City,157,Cancelled,12/07/2016 06:04,NA
1545,Airport,270,Cancelled,12/07/2016 06:01,NA
1546,City,NA,No Cars Available,12/07/2016 06:02,NA
1547,City,NA,No Cars Available,12/07/2016 06:07,NA
1548,Airport,100,Trip Completed,12/07/2016 06:10,12/07/2016 07:12
1549,City,166,Cancelled,12/07/2016 06:02,NA
1550,Airport,180,Trip Completed,12/07/2016 06:08,12/07/2016 07:14
1551,City,210,Trip Completed,12/07/2016 06:10,12/07/2016 06:54
1552,City,NA,No Cars Available,12/07/2016 06:05,NA
1553,City,23,Trip Completed,12/07/2016 06:09,12/07/2016 07:09
1555,Airport,136,Cancelled,12/07/2016 06:10,NA
1556,City,NA,No Cars Available,12/07/2016 06:10,NA
1557,City,83,Cancelled,12/07/2016 06:17,NA
1558,City,185,Cancelled,12/07/2016 06:13,NA
1559,Airport,196,Trip Completed,12/07/2016 06:09,12/07/2016 06:53
1560,City,268,Cancelled,12/07/2016 06:06,NA
1561,City,149,Cancelled,12/07/2016 06:14,NA
1562,Airport,46,Trip Completed,12/07/2016 06:16,12/07/2016 07:15
1563,Airport,90,Trip Completed,12/07/2016 06:16,12/07/2016 07:32
1564,City,151,Trip Completed,12/07/2016 06:18,12/07/2016 07:14
1565,Airport,98,Trip Completed,12/07/2016 06:21,12/07/2016 07:32
1566,City,38,Cancelled,12/07/2016 06:22,NA
1567,Airport,4,Trip Completed,12/07/2016 06:21,12/07/2016 07:10
1568,City,40,Trip Completed,12/07/2016 06:18,12/07/2016 06:52
1569,City,190,Cancelled,12/07/2016 06:21,NA
1570,Airport,NA,No Cars Available,12/07/2016 06:28,NA
1571,Airport,129,Trip Completed,12/07/2016 06:28,12/07/2016 07:41
1572,City,206,Cancelled,12/07/2016 06:22,NA
1573,Airport,247,Trip Completed,12/07/2016 06:27,12/07/2016 07:29
1574,Airport,161,Trip Completed,12/07/2016 06:26,12/07/2016 07:15
1575,City,283,Cancelled,12/07/2016 06:23,NA
1576,City,57,Trip Completed,12/07/2016 06:27,12/07/2016 07:41
1577,Airport,278,Trip Completed,12/07/2016 06:22,12/07/2016 07:37
1578,Airport,282,Trip Completed,12/07/2016 06:25,12/07/2016 07:42
1579,City,NA,No Cars Available,12/07/2016 06:28,NA
1580,City,NA,No Cars Available,12/07/2016 06:29,NA
1581,Airport,259,Trip Completed,12/07/2016 06:27,12/07/2016 07:27
1582,City,290,Cancelled,12/07/2016 06:23,NA
1583,City,NA,No Cars Available,12/07/2016 06:30,NA
1584,Airport,29,Trip Completed,12/07/2016 06:26,12/07/2016 07:18
1585,Airport,76,Trip Completed,12/07/2016 06:30,12/07/2016 07:27
1586,City,NA,No Cars Available,12/07/2016 06:29,NA
1587,Airport,71,Trip Completed,12/07/2016 06:31,12/07/2016 07:42
1588,City,174,Trip Completed,12/07/2016 06:32,12/07/2016 07:19
1589,City,97,Cancelled,12/07/2016 06:35,NA
1590,City,NA,No Cars Available,12/07/2016 06:35,NA
1591,City,261,Cancelled,12/07/2016 06:28,NA
1592,City,270,Trip Completed,12/07/2016 06:37,12/07/2016 07:48
1593,City,NA,No Cars Available,12/07/2016 06:30,NA
1594,City,215,Cancelled,12/07/2016 06:41,NA
1595,Airport,268,Trip Completed,12/07/2016 06:34,12/07/2016 07:10
1596,Airport,36,Trip Completed,12/07/2016 06:39,12/07/2016 07:30
1597,City,120,Trip Completed,12/07/2016 06:40,12/07/2016 07:42
1598,Airport,230,Trip Completed,12/07/2016 06:38,12/07/2016 07:31
1599,City,246,Cancelled,12/07/2016 06:39,NA
1600,City,158,Trip Completed,12/07/2016 06:39,12/07/2016 07:13
1601,City,255,Cancelled,12/07/2016 06:43,NA
1602,City,NA,No Cars Available,12/07/2016 06:41,NA
1603,City,47,Cancelled,12/07/2016 06:41,NA
1604,City,84,Cancelled,12/07/2016 06:37,NA
1605,City,NA,No Cars Available,12/07/2016 06:39,NA
1606,Airport,294,Trip Completed,12/07/2016 06:45,12/07/2016 07:50
1607,City,177,Cancelled,12/07/2016 06:41,NA
1608,City,NA,No Cars Available,12/07/2016 06:50,NA
1609,City,NA,No Cars Available,12/07/2016 06:43,NA
1610,City,NA,No Cars Available,12/07/2016 06:45,NA
1611,City,38,Trip Completed,12/07/2016 06:49,12/07/2016 07:44
1613,City,27,Cancelled,12/07/2016 06:47,NA
1614,Airport,141,Trip Completed,12/07/2016 06:55,12/07/2016 07:30
1615,City,24,Cancelled,12/07/2016 06:52,NA
1616,City,277,Cancelled,12/07/2016 06:54,NA
1617,Airport,286,Trip Completed,12/07/2016 06:53,12/07/2016 07:23
1618,City,116,Cancelled,12/07/2016 06:52,NA
1619,City,206,Cancelled,12/07/2016 06:53,NA
1620,City,40,Cancelled,12/07/2016 06:55,NA
1621,City,242,Cancelled,12/07/2016 06:56,NA
1622,City,NA,No Cars Available,12/07/2016 06:55,NA
1623,City,167,Cancelled,12/07/2016 06:58,NA
1624,Airport,NA,No Cars Available,12/07/2016 07:04,NA
1625,City,52,Trip Completed,12/07/2016 07:01,12/07/2016 07:49
1626,Airport,97,Trip Completed,12/07/2016 06:58,12/07/2016 07:49
1627,City,277,Cancelled,12/07/2016 07:02,NA
1628,Airport,128,Trip Completed,12/07/2016 07:05,12/07/2016 08:17
1629,Airport,261,Trip Completed,12/07/2016 07:04,12/07/2016 07:55
1630,City,287,Cancelled,12/07/2016 07:03,NA
1631,City,NA,No Cars Available,12/07/2016 07:04,NA
1632,City,187,Cancelled,12/07/2016 07:06,NA
1633,Airport,265,Trip Completed,12/07/2016 07:07,12/07/2016 08:07
1634,Airport,65,Trip Completed,12/07/2016 07:13,12/07/2016 08:04
1636,Airport,136,Trip Completed,12/07/2016 07:17,12/07/2016 07:47
1637,Airport,48,Trip Completed,12/07/2016 07:09,12/07/2016 08:15
1638,City,86,Trip Completed,12/07/2016 07:15,12/07/2016 07:50
1639,City,NA,No Cars Available,12/07/2016 07:12,NA
1640,City,165,Cancelled,12/07/2016 07:18,NA
1641,City,299,Cancelled,12/07/2016 07:20,NA
1642,City,30,Cancelled,12/07/2016 07:17,NA
1643,Airport,30,Trip Completed,12/07/2016 07:18,12/07/2016 08:10
1644,Airport,143,Trip Completed,12/07/2016 07:16,12/07/2016 07:58
1645,City,248,Trip Completed,12/07/2016 07:17,12/07/2016 08:30
1646,City,NA,No Cars Available,12/07/2016 07:18,NA
1647,Airport,195,Trip Completed,12/07/2016 07:13,12/07/2016 07:51
1648,City,17,Cancelled,12/07/2016 07:20,NA
1649,City,39,Cancelled,12/07/2016 07:24,NA
1650,City,180,Cancelled,12/07/2016 07:14,NA
1651,Airport,81,Trip Completed,12/07/2016 07:21,12/07/2016 07:59
1652,Airport,236,Trip Completed,12/07/2016 07:16,12/07/2016 08:25
1653,City,84,Cancelled,12/07/2016 07:27,NA
1654,Airport,175,Trip Completed,12/07/2016 07:23,12/07/2016 08:06
1655,Airport,269,Cancelled,12/07/2016 07:27,NA
1656,City,82,Trip Completed,12/07/2016 07:26,12/07/2016 08:35
1657,Airport,150,Trip Completed,12/07/2016 07:29,12/07/2016 08:12
1658,Airport,228,Trip Completed,12/07/2016 07:29,12/07/2016 08:39
1659,City,296,Trip Completed,12/07/2016 07:24,12/07/2016 08:14
1660,City,118,Cancelled,12/07/2016 07:26,NA
1661,City,83,Cancelled,12/07/2016 07:30,NA
1662,City,276,Trip Completed,12/07/2016 07:27,12/07/2016 08:32
1663,Airport,132,Trip Completed,12/07/2016 07:33,12/07/2016 08:21
1664,Airport,78,Trip Completed,12/07/2016 07:35,12/07/2016 08:45
1666,City,177,Trip Completed,12/07/2016 07:37,12/07/2016 08:49
1667,City,182,Trip Completed,12/07/2016 07:42,12/07/2016 08:03
1668,City,206,Cancelled,12/07/2016 07:35,NA
1669,City,224,Cancelled,12/07/2016 07:39,NA
1670,City,269,Cancelled,12/07/2016 07:36,NA
1671,Airport,54,Trip Completed,12/07/2016 07:41,12/07/2016 08:50
1672,City,130,Trip Completed,12/07/2016 07:37,12/07/2016 08:13
1673,City,NA,No Cars Available,12/07/2016 07:46,NA
1674,City,126,Cancelled,12/07/2016 07:47,NA
1675,Airport,244,Trip Completed,12/07/2016 07:35,12/07/2016 08:22
1676,Airport,28,Trip Completed,12/07/2016 07:44,12/07/2016 08:40
1677,City,87,Trip Completed,12/07/2016 07:38,12/07/2016 08:16
1678,City,138,Cancelled,12/07/2016 07:39,NA
1679,City,168,Trip Completed,12/07/2016 07:46,12/07/2016 08:24
1680,City,234,Trip Completed,12/07/2016 07:48,12/07/2016 08:45
1681,Airport,66,Trip Completed,12/07/2016 07:53,12/07/2016 08:44
1682,City,155,Trip Completed,12/07/2016 07:47,12/07/2016 08:38
1683,City,131,Cancelled,12/07/2016 07:57,NA
1684,City,274,Cancelled,12/07/2016 07:50,NA
1685,City,NA,No Cars Available,12/07/2016 07:47,NA
1686,City,263,Trip Completed,12/07/2016 07:49,12/07/2016 09:02
1687,City,8,Cancelled,12/07/2016 07:51,NA
1688,City,152,Trip Completed,12/07/2016 07:51,12/07/2016 08:21
1689,Airport,160,Trip Completed,12/07/2016 07:51,12/07/2016 08:32
1690,Airport,298,Trip Completed,12/07/2016 07:52,12/07/2016 08:56
1691,City,13,Cancelled,12/07/2016 07:54,NA
1692,Airport,23,Trip Completed,12/07/2016 07:52,12/07/2016 09:01
1693,Airport,286,Cancelled,12/07/2016 07:50,NA
1694,City,112,Trip Completed,12/07/2016 07:54,12/07/2016 08:48
1695,City,84,Cancelled,12/07/2016 07:57,NA
1696,Airport,13,Trip Completed,12/07/2016 08:01,12/07/2016 08:42
1697,City,139,Cancelled,12/07/2016 07:59,NA
1698,City,45,Trip Completed,12/07/2016 07:56,12/07/2016 08:56
1699,City,114,Cancelled,12/07/2016 08:02,NA
1700,City,186,Cancelled,12/07/2016 07:58,NA
1701,City,178,Trip Completed,12/07/2016 07:58,12/07/2016 08:47
1702,City,210,Cancelled,12/07/2016 08:02,NA
1703,City,260,Cancelled,12/07/2016 08:05,NA
1704,City,77,Cancelled,12/07/2016 07:59,NA
1705,City,197,Trip Completed,12/07/2016 08:08,12/07/2016 09:00
1706,City,199,Trip Completed,12/07/2016 08:11,12/07/2016 09:12
1707,City,206,Cancelled,12/07/2016 08:10,NA
1708,Airport,221,Trip Completed,12/07/2016 08:10,12/07/2016 08:39
1709,City,292,Trip Completed,12/07/2016 08:09,12/07/2016 09:11
1710,City,NA,No Cars Available,12/07/2016 08:11,NA
1711,City,NA,No Cars Available,12/07/2016 08:12,NA
1712,Airport,67,Trip Completed,12/07/2016 08:14,12/07/2016 09:06
1713,Airport,220,Trip Completed,12/07/2016 08:08,12/07/2016 08:45
1714,Airport,272,Trip Completed,12/07/2016 08:14,12/07/2016 09:22
1715,City,NA,No Cars Available,12/07/2016 08:13,NA
1716,City,NA,No Cars Available,12/07/2016 08:07,NA
1717,City,NA,No Cars Available,12/07/2016 08:07,NA
1718,City,278,Cancelled,12/07/2016 08:14,NA
1719,City,NA,No Cars Available,12/07/2016 08:14,NA
1720,City,NA,No Cars Available,12/07/2016 08:16,NA
1721,City,55,Trip Completed,12/07/2016 08:10,12/07/2016 08:47
1722,City,63,Cancelled,12/07/2016 08:17,NA
1723,City,65,Cancelled,12/07/2016 08:18,NA
1724,City,271,Trip Completed,12/07/2016 08:19,12/07/2016 09:27
1725,City,246,Cancelled,12/07/2016 08:17,NA
1726,City,277,Cancelled,12/07/2016 08:25,NA
1727,City,NA,No Cars Available,12/07/2016 08:17,NA
1728,City,131,Cancelled,12/07/2016 08:20,NA
1729,City,NA,No Cars Available,12/07/2016 08:19,NA
1730,City,222,Cancelled,12/07/2016 08:25,NA
1731,City,NA,No Cars Available,12/07/2016 08:26,NA
1732,City,73,Cancelled,12/07/2016 08:19,NA
1733,City,102,Cancelled,12/07/2016 08:23,NA
1734,City,259,Cancelled,12/07/2016 08:25,NA
1735,City,250,Trip Completed,12/07/2016 08:28,12/07/2016 09:33
1736,City,NA,No Cars Available,12/07/2016 08:26,NA
1737,City,NA,No Cars Available,12/07/2016 08:30,NA
1738,City,132,Cancelled,12/07/2016 08:26,NA
1739,City,203,Cancelled,12/07/2016 08:30,NA
1740,City,NA,No Cars Available,12/07/2016 08:32,NA
1741,Airport,64,Trip Completed,12/07/2016 08:32,12/07/2016 09:08
1742,City,135,Cancelled,12/07/2016 08:30,NA
1743,Airport,295,Trip Completed,12/07/2016 08:28,12/07/2016 09:10
1745,City,172,Trip Completed,12/07/2016 08:22,12/07/2016 09:13
1746,City,NA,No Cars Available,12/07/2016 08:30,NA
1747,City,182,Cancelled,12/07/2016 08:27,NA
1748,City,89,Trip Completed,12/07/2016 08:33,12/07/2016 09:14
1749,City,160,Cancelled,12/07/2016 08:33,NA
1750,City,NA,No Cars Available,12/07/2016 08:43,NA
1751,Airport,269,Trip Completed,12/07/2016 08:39,12/07/2016 09:29
1752,City,NA,No Cars Available,12/07/2016 08:36,NA
1753,City,NA,No Cars Available,12/07/2016 08:39,NA
1754,City,118,Trip Completed,12/07/2016 08:42,12/07/2016 09:39
1755,City,168,Cancelled,12/07/2016 08:40,NA
1756,Airport,5,Trip Completed,12/07/2016 08:40,12/07/2016 09:23
1757,City,79,Cancelled,12/07/2016 08:38,NA
1758,Airport,105,Trip Completed,12/07/2016 08:44,12/07/2016 09:19
1759,Airport,126,Trip Completed,12/07/2016 08:46,12/07/2016 09:56
1760,City,NA,No Cars Available,12/07/2016 08:45,NA
1761,Airport,NA,No Cars Available,12/07/2016 08:48,NA
1762,City,210,Cancelled,12/07/2016 08:50,NA
1763,City,266,Cancelled,12/07/2016 08:51,NA
1764,City,NA,No Cars Available,12/07/2016 08:54,NA
1765,Airport,NA,No Cars Available,12/07/2016 08:48,NA
1766,Airport,43,Trip Completed,12/07/2016 08:45,12/07/2016 09:52
1767,City,70,Cancelled,12/07/2016 08:46,NA
1768,City,NA,No Cars Available,12/07/2016 08:53,NA
1769,City,8,Trip Completed,12/07/2016 08:57,12/07/2016 09:24
1770,City,28,Cancelled,12/07/2016 08:50,NA
1771,City,47,Trip Completed,12/07/2016 08:56,12/07/2016 09:27
1772,Airport,135,Trip Completed,12/07/2016 08:54,12/07/2016 09:32
1773,Airport,212,Trip Completed,12/07/2016 08:57,12/07/2016 10:03
1774,Airport,297,Trip Completed,12/07/2016 08:53,12/07/2016 10:00
1775,City,109,Trip Completed,12/07/2016 08:57,12/07/2016 09:52
1776,Airport,128,Cancelled,12/07/2016 09:02,NA
1777,City,131,Cancelled,12/07/2016 08:58,NA
1778,City,243,Cancelled,12/07/2016 09:01,NA
1779,Airport,NA,No Cars Available,12/07/2016 08:55,NA
1780,City,37,Trip Completed,12/07/2016 08:58,12/07/2016 09:45
1781,City,52,Cancelled,12/07/2016 09:01,NA
1782,Airport,241,Trip Completed,12/07/2016 08:58,12/07/2016 09:46
1783,City,NA,No Cars Available,12/07/2016 09:06,NA
1784,City,245,Cancelled,12/07/2016 09:02,NA
1785,City,NA,No Cars Available,12/07/2016 09:03,NA
1786,Airport,27,Trip Completed,12/07/2016 09:03,12/07/2016 09:58
1787,City,52,Cancelled,12/07/2016 09:08,NA
1788,City,220,Cancelled,12/07/2016 09:08,NA
1789,City,45,Cancelled,12/07/2016 09:10,NA
1790,Airport,75,Trip Completed,12/07/2016 09:06,12/07/2016 09:58
1791,City,215,Cancelled,12/07/2016 09:08,NA
1792,City,NA,No Cars Available,12/07/2016 09:10,NA
1793,City,163,Cancelled,12/07/2016 09:13,NA
1794,City,25,Cancelled,12/07/2016 09:03,NA
1795,City,141,Cancelled,12/07/2016 09:03,NA
1796,City,176,Cancelled,12/07/2016 09:06,NA
1797,Airport,177,Trip Completed,12/07/2016 09:15,12/07/2016 09:41
1798,City,248,Cancelled,12/07/2016 09:10,NA
1799,City,NA,No Cars Available,12/07/2016 09:11,NA
1800,City,94,Trip Completed,12/07/2016 09:09,12/07/2016 10:05
1801,City,138,Cancelled,12/07/2016 09:18,NA
1802,Airport,243,Trip Completed,12/07/2016 09:11,12/07/2016 10:25
1803,City,NA,No Cars Available,12/07/2016 09:13,NA
1804,Airport,18,Trip Completed,12/07/2016 09:12,12/07/2016 09:57
1805,Airport,73,Trip Completed,12/07/2016 09:11,12/07/2016 10:03
1806,City,NA,No Cars Available,12/07/2016 09:15,NA
1807,City,1,Trip Completed,12/07/2016 09:17,12/07/2016 09:58
1808,Airport,211,Trip Completed,12/07/2016 09:13,12/07/2016 10:30
1809,Airport,10,Trip Completed,12/07/2016 09:13,12/07/2016 10:01
1810,City,154,Trip Completed,12/07/2016 09:18,12/07/2016 09:54
1811,City,266,Trip Completed,12/07/2016 09:14,12/07/2016 10:07
1812,Airport,181,Trip Completed,12/07/2016 09:16,12/07/2016 10:09
1813,Airport,NA,No Cars Available,12/07/2016 09:19,NA
1814,City,38,Trip Completed,12/07/2016 09:19,12/07/2016 09:59
1815,City,97,Cancelled,12/07/2016 09:20,NA
1816,City,14,Trip Completed,12/07/2016 09:24,12/07/2016 10:07
1817,City,44,Cancelled,12/07/2016 09:29,NA
1818,Airport,116,Trip Completed,12/07/2016 09:29,12/07/2016 10:38
1819,City,138,Cancelled,12/07/2016 09:25,NA
1820,City,190,Cancelled,12/07/2016 09:24,NA
1821,Airport,199,Trip Completed,12/07/2016 09:31,12/07/2016 10:36
1822,City,NA,No Cars Available,12/07/2016 09:31,NA
