householdID,total_ppl,own_rent,square_foot,household_income,number_pets,county,entertainment_spend_est,travel_spend_est,under_12,LL_passholder
4838,3,own,3153,47220,2,Sagadahoc,1913,2606,1,Yes
4839,2,rent,1259,55344,2,Sagadahoc,3110,2363,1,No
4840,4,own,3529,54393,2,York,4292,4110,2,No
4841,4,rent,2529,68257,1,Sagadahoc,2348,2198,3,No
4842,3,own,3589,70878,1,York,3840,3781,2,Yes
4843,3,own,3736,89034,1,York,3354,2811,2,Yes
4844,5,own,1993,65934,1,Cumberland,1959,4064,2,No
4845,4,own,2277,92138,1,Cumberland,1270,3521,2,No
4846,4,own,3288,89594,3,York,3878,3832,2,Yes
4847,3,rent,3388,54578,3,Cumberland,1965,3158,3,No
4848,3,own,3698,70771,3,York,2156,3901,2,Yes
4849,3,rent,2655,88633,2,Cumberland,4125,5233,2,No
4850,4,own,2992,75012,2,York,1724,3995,1,Yes
4851,5,own,3249,67838,0,York,2753,3584,1,Yes
4852,3,own,1556,85472,2,Cumberland,2555,3432,2,No
4853,3,own,3285,77251,2,York,2629,3158,2,No
4854,2,own,2272,87168,1,Cumberland,3135,3633,1,No
4855,3,own,2863,99181,1,Cumberland,2467,3849,1,No
4856,2,own,3448,57965,0,Cumberland,3953,2936,1,No
4857,4,own,2944,60295,1,Cumberland,1568,4758,1,No
4858,3,own,3127,77731,1,Cumberland,2389,3385,2,No
4859,4,own,3411,116763,1,Cumberland,3046,3435,2,Yes
4860,4,rent,2917,63923,1,Cumberland,2776,4120,3,No
4861,2,rent,1786,69017,2,Cumberland,4043,2966,2,No
4862,3,own,3397,70967,1,Cumberland,3609,4279,2,Yes
4863,3,own,3119,79069,1,Cumberland,2247,3538,1,No
4864,2,rent,3927,90032,2,York,914,4334,2,No
4865,3,own,4303,73452,2,York,2668,4234,2,Yes
4866,3,own,4487,100079,0,York,2989,4029,2,Yes
4867,4,own,2480,51473,1,Cumberland,2492,3765,3,No
4868,2,own,2126,79531,2,Cumberland,3832,2879,2,No
4869,4,rent,4267,43087,1,York,1393,4146,3,No
4870,3,own,1819,88831,1,Cumberland,2572,3124,2,Yes
4871,2,own,1958,94897,2,Cumberland,2697,2834,2,No
4872,3,own,3703,53403,2,York,3534,4429,2,No
4873,4,rent,2680,56026,2,Cumberland,1475,3306,2,No
4874,3,rent,3324,73811,1,Cumberland,1270,3481,0,No
4875,2,rent,3424,63208,1,Cumberland,2826,2919,1,No
4876,3,own,3833,36319,0,York,3408,3261,1,Yes
4877,3,own,2496,63784,1,Cumberland,3418,3230,3,No
4878,3,rent,2474,73722,1,Cumberland,5059,3656,3,No
4879,2,own,3332,83828,2,Cumberland,2382,2704,2,No
4880,4,own,4481,94439,1,York,2174,3438,3,Yes
4881,4,rent,2714,107965,1,Sagadahoc,2959,2639,3,No
4882,5,rent,2503,76736,2,Cumberland,2663,2557,2,No
4883,3,own,1937,97513,1,Cumberland,3473,4294,1,No
4884,2,own,2584,74661,1,Cumberland,3024,3886,1,Yes
4885,4,own,4223,70125,2,York,3009,4435,3,Yes
4886,2,rent,2631,101009,2,Cumberland,3224,3073,2,No
4887,2,own,3232,82360,2,Cumberland,3319,3432,1,Yes
4888,3,own,2906,56956,1,York,1583,4619,2,Yes
4889,3,own,2931,98483,2,Cumberland,2540,2616,2,No
4890,2,own,3440,73290,1,Cumberland,2397,3148,2,No
4891,3,own,1823,75445,0,Sagadahoc,3124,1658,3,No
4892,4,own,2737,57047,1,Cumberland,2120,3833,2,No
4893,3,own,2650,60106,1,Sagadahoc,2587,2367,1,No
4894,3,own,3889,57132,0,Cumberland,2946,3814,1,Yes
4895,4,own,2944,81887,3,Cumberland,2921,3603,3,Yes
4896,3,rent,3217,46052,1,Sagadahoc,3458,3856,3,No
4897,3,rent,4043,82526,1,York,3923,2725,3,No
4898,4,own,3861,42436,0,York,2790,4036,2,No
4899,3,rent,3123,36414,3,Sagadahoc,3496,2707,2,No
4900,3,own,4137,75830,1,York,2257,4380,2,Yes
4901,3,rent,1436,77478,1,Cumberland,3109,3655,2,No
4902,4,own,4117,42940,1,York,3402,4061,3,No
4903,4,own,3382,92336,3,Cumberland,4508,3647,1,No
4904,2,rent,4143,55843,1,York,1316,4265,2,No
4905,2,own,2316,55120,2,Sagadahoc,3087,2305,1,Yes
4906,4,rent,4227,84782,1,York,3043,3885,1,No
4907,5,own,2404,62460,1,Cumberland,2521,3096,2,No
4908,3,own,2861,89142,2,Cumberland,1599,3728,2,Yes
4909,2,own,3667,114102,1,York,2690,4491,1,Yes
4910,2,own,2726,72885,1,Cumberland,3690,2114,1,No
4911,3,own,4212,66794,1,York,4875,4065,2,Yes
4912,2,own,2454,61900,1,Cumberland,2276,3557,3,Yes
4913,3,rent,2853,30555,2,Cumberland,1519,3132,2,No
4914,5,own,2906,73684,2,York,2332,4267,3,No
4915,3,own,2805,62179,2,Cumberland,2830,2518,2,Yes
4916,2,own,3424,53933,0,York,1382,3186,1,Yes
4917,3,own,2563,44119,3,York,2658,4231,2,No
4918,2,own,3017,64388,1,Cumberland,2648,3568,1,No
4919,4,own,4412,64705,1,York,3653,4357,3,Yes
4920,3,own,2618,87424,2,Cumberland,1736,3986,2,Yes
4921,3,own,2888,79510,2,Cumberland,2705,3427,2,Yes
4922,3,own,2403,101720,2,Cumberland,1642,2970,2,Yes
4923,4,rent,3788,64746,1,York,2255,2507,1,No
4924,3,own,2790,89636,1,Cumberland,1884,3291,2,No
4925,4,own,3582,66444,0,York,1616,4202,2,No
4926,5,own,3320,60924,1,York,3419,3325,1,No
4927,3,own,3687,89923,1,York,3013,3964,1,No
4928,3,own,3505,115849,2,York,2317,4465,3,No
4929,4,own,3656,47285,2,York,2319,3846,1,No
4930,2,rent,4741,51820,2,York,3660,4539,1,No
4931,3,own,1832,84301,2,Sagadahoc,2090,3551,2,Yes
4932,2,rent,2186,65574,0,Cumberland,3880,3899,2,No
4933,3,own,1447,61193,2,Cumberland,1686,3253,2,Yes
4934,5,own,3327,92111,4,Cumberland,2783,3058,1,Yes
4935,4,own,4137,69619,2,York,3771,3556,1,Yes
4936,2,rent,3415,78731,4,Cumberland,3902,3929,3,No
4937,4,rent,1574,94013,2,Cumberland,2797,3508,2,No
4938,4,own,2532,75029,2,Cumberland,3113,3721,1,No
4939,2,own,3915,50124,1,York,1103,3469,1,Yes
4940,3,own,3610,74958,2,York,3309,4032,1,No
4941,2,own,2272,61641,3,Sagadahoc,4682,2844,2,Yes
4942,5,own,2755,78798,1,Sagadahoc,2467,3305,2,Yes
4943,5,rent,2392,92359,2,Sagadahoc,2025,3553,2,No
4944,2,own,3399,54399,1,Cumberland,981,4296,0,No
4945,2,own,2344,65740,2,Cumberland,3621,3195,1,Yes
4946,3,own,3734,57564,2,York,1128,4237,2,No
4947,5,own,3185,68987,2,York,2617,4107,3,Yes
4948,3,own,3920,86951,2,York,2953,4048,1,No
4949,3,own,3671,89635,2,York,1674,3425,2,No
4950,3,own,3839,71631,0,York,846,3643,2,No
4951,3,own,2936,74385,2,Cumberland,4413,2906,2,Yes
4952,4,own,2583,55510,0,Cumberland,3851,4190,1,Yes
4953,4,own,1586,80125,1,Cumberland,2275,2924,2,Yes
4954,3,own,2430,81741,3,Cumberland,1792,4409,2,No
4955,3,own,2840,65653,3,Cumberland,2514,3536,2,Yes
4956,4,rent,2973,81975,1,Cumberland,1702,4179,2,No
4957,3,rent,2594,103149,1,Cumberland,3076,3178,1,No
4958,3,own,3702,63444,2,York,2584,3915,2,No
4959,5,own,3346,69322,2,Cumberland,3002,3648,2,Yes
4960,3,own,5135,99407,2,York,1656,3476,2,Yes
4961,3,own,4028,20803,2,York,3225,2904,1,Yes
4962,3,own,4017,59232,0,York,1847,4124,2,Yes
4963,3,own,3738,75940,2,York,2435,4051,2,No
4964,3,own,3073,55999,2,Cumberland,3111,3561,2,Yes
4965,4,rent,3102,109810,1,Cumberland,2643,3858,2,No
4966,3,own,4849,89456,1,York,2156,4460,2,No
4967,4,own,4766,59277,2,York,3152,2798,2,Yes
4968,4,own,2327,38886,2,Cumberland,3066,4048,2,Yes
4969,4,rent,3905,102659,1,York,2390,3704,2,No
4970,4,own,2859,104472,2,Cumberland,3666,3947,2,No
4971,4,own,3981,88677,2,York,3832,3410,0,No
4972,3,rent,2498,101042,0,Sagadahoc,1932,1932,2,No
4973,3,own,1812,78665,1,Sagadahoc,2791,2370,2,No
4974,2,rent,2890,65966,3,Cumberland,1888,3302,1,No
4975,4,own,3492,81042,3,York,2585,3388,3,No
4976,3,own,4787,94994,2,York,3047,3392,2,No
4977,4,own,4923,37330,1,York,2798,3637,2,No
4978,3,rent,2748,67588,2,Cumberland,2957,3409,3,No
4979,4,own,3144,81734,2,Cumberland,2136,4217,3,Yes
4980,2,own,2121,74473,1,Sagadahoc,2677,2818,1,Yes
4981,2,own,4931,79342,2,York,2847,4516,2,No
4982,2,own,3256,59814,1,Cumberland,3308,2983,2,No
4983,4,rent,2074,83212,2,Cumberland,4530,3693,3,No
4984,2,own,2196,77125,2,Cumberland,2020,3545,2,No
4985,4,rent,3116,76464,1,Cumberland,1770,3171,2,No
4986,3,own,3695,60751,2,Cumberland,4108,3789,2,No
4987,4,own,3769,57366,2,York,3384,4552,2,No
4988,4,own,3485,50920,1,York,1016,4025,1,No
4989,4,rent,3182,89411,1,Cumberland,2052,4004,1,No
4990,5,own,2331,71157,3,Cumberland,1619,3652,2,Yes
4991,3,rent,2140,82137,2,Cumberland,975,2902,2,No
4992,2,own,1582,71026,2,Cumberland,2617,2782,1,Yes
4993,3,own,2819,49653,3,Cumberland,1633,3545,2,No
4994,3,own,3045,60623,1,York,1796,3710,3,No
4995,3,own,3974,71342,2,York,2588,3931,2,No
4996,2,own,4084,93853,1,York,2902,3516,2,Yes
4997,4,own,4268,71302,1,York,2835,3079,1,No
4998,2,own,2293,85779,2,Cumberland,2453,3488,1,Yes
4999,3,own,2383,53992,1,Sagadahoc,2770,3201,2,Yes
5000,4,own,3391,83480,1,York,4242,3986,2,No
5001,3,own,2724,52556,1,Cumberland,1533,3575,1,No
5002,3,rent,3462,103927,2,Cumberland,2666,3293,2,No
5003,4,own,3317,91758,2,York,3449,3083,1,Yes
5004,2,rent,2357,52089,1,Cumberland,4760,3210,1,No
5005,3,own,3612,82819,3,Cumberland,3168,2902,2,No
5006,2,own,3557,121113,1,York,1327,3967,1,No
5007,4,rent,2846,94942,2,York,3459,3747,1,No
5008,3,own,2733,58956,0,Cumberland,2036,3478,2,No
5009,4,own,1228,98285,3,Cumberland,2728,3788,2,Yes
5010,3,own,3601,62115,0,York,3194,3974,2,Yes
5011,2,own,2250,75572,1,Sagadahoc,2339,1976,2,Yes
5012,2,own,3333,80877,2,York,2460,4617,1,Yes
5013,5,own,3815,116703,1,York,2956,3639,2,No
5014,3,own,3910,89395,1,York,2273,3683,2,No
5015,2,rent,2235,99460,2,Cumberland,2123,2823,1,No
5016,2,rent,2896,73844,1,Cumberland,3001,3648,1,No
5017,4,own,2216,100682,1,Cumberland,1362,2663,1,No
5018,4,own,4402,85078,1,York,2482,3836,2,Yes
5019,2,rent,2681,90544,1,Cumberland,2563,3475,2,No
5020,2,rent,2625,69596,2,Cumberland,4441,3370,2,No
5021,4,own,3769,74386,0,York,3688,4127,3,Yes
5022,3,rent,2929,83094,1,Sagadahoc,3479,3869,2,No
5023,5,own,3600,84912,2,York,3376,3729,3,Yes
5024,4,own,2219,67732,2,Cumberland,3164,3359,0,No
5025,3,own,3863,60272,1,York,3704,3587,2,Yes
5026,3,own,3139,46539,1,Cumberland,2813,2863,4,Yes
5027,3,own,1894,65751,1,Sagadahoc,3161,2756,2,Yes
5028,3,own,4442,33776,1,York,2854,3887,2,No
5029,3,own,4077,77529,1,York,3283,3471,2,Yes
5030,3,own,2346,64509,2,Cumberland,1093,2194,2,Yes
5031,3,own,3572,78634,2,Cumberland,3462,3036,2,Yes
5032,3,rent,1806,64236,1,Sagadahoc,3650,1561,1,No
5033,4,own,2706,73615,1,Sagadahoc,2975,2655,3,Yes
5034,3,own,2681,87233,2,Cumberland,2696,4292,2,Yes
5035,3,rent,3721,99300,1,York,937,3667,2,No
5036,4,own,3564,61150,2,Cumberland,2629,3717,2,Yes
5037,4,own,2477,65028,1,Cumberland,3208,3235,3,No
5038,2,own,3389,87369,0,York,2733,4162,2,No
5039,2,own,2671,52031,1,Cumberland,1161,3224,1,No
5040,4,own,3069,87015,2,Cumberland,3334,3958,1,Yes
5041,3,own,2430,115923,1,Sagadahoc,1955,1913,1,Yes
5042,3,rent,2588,67071,1,Cumberland,1155,2901,1,No
5043,3,own,3834,85346,2,Cumberland,2598,2725,3,No
5044,3,own,2791,49867,1,Cumberland,2431,3315,2,Yes
5045,4,own,3188,45564,2,Cumberland,2589,3165,1,No
5046,2,own,5053,62258,3,York,2679,3578,1,Yes
5047,3,own,3089,70310,2,Cumberland,2481,4737,2,No
5048,3,rent,1856,74955,1,Sagadahoc,1801,2342,2,No
5049,3,own,3874,56682,1,York,3475,4092,2,Yes
5050,4,own,3429,113774,1,York,1481,3385,3,Yes
5051,5,own,3258,79524,2,Cumberland,3256,3258,3,No
5052,2,own,4694,76741,2,York,2811,4697,2,Yes
5053,4,own,2655,48205,2,Cumberland,2013,3420,2,Yes
5054,2,rent,2970,81480,2,Cumberland,1795,3576,1,No
5055,3,own,4203,72882,2,York,3265,4705,2,No
5056,5,own,2424,72808,1,Cumberland,2041,4218,2,Yes
5057,4,own,3411,67871,1,York,3930,3144,3,Yes
5058,3,own,3201,42652,1,Cumberland,2421,3587,1,No
5059,4,own,4373,98876,1,York,2631,4273,2,No
5060,2,own,3985,86309,2,York,3549,4357,2,Yes
5061,3,own,2515,86015,1,Cumberland,3224,3711,2,Yes
5062,3,own,4123,68445,3,York,2737,3813,1,No
5063,3,rent,3145,53867,2,Cumberland,3427,2754,4,No
5064,3,own,2161,27667,2,Cumberland,2198,3303,1,Yes
5065,2,own,3958,84482,0,York,2855,4771,1,Yes
5066,3,own,4420,64283,2,York,2597,3073,2,Yes
5067,3,own,3137,70187,2,York,2943,3541,2,No
5068,4,own,2359,75077,1,Cumberland,2587,2965,3,No
5069,4,own,2807,70806,2,Cumberland,2526,3286,1,No
5070,3,rent,2333,88638,2,Sagadahoc,2279,1799,1,No
5071,3,own,2385,38174,1,Cumberland,211,3640,1,Yes
5072,3,own,3778,48691,1,York,2156,3302,1,Yes
5073,2,rent,4420,102840,2,York,2878,4748,2,No
5074,4,own,2116,78168,1,Cumberland,2440,4060,2,Yes
5075,4,own,3096,78923,1,Cumberland,2131,3519,0,No
5076,3,own,4690,33942,1,York,2737,4217,1,Yes
5077,3,own,3399,41522,2,Cumberland,3003,3172,2,Yes
5078,3,own,2199,54045,0,Cumberland,2203,2944,3,No
5079,2,own,3572,94321,0,York,2967,4147,1,No
5080,3,own,2628,63810,3,Cumberland,3089,3192,2,No
5081,2,own,4046,55933,2,York,2197,3383,2,No
5082,3,own,2766,37581,1,Cumberland,2561,3167,2,Yes
5083,3,rent,1404,44820,1,Cumberland,2896,3780,2,No
5084,4,own,3814,86269,1,York,2379,4542,1,No
5085,2,own,2414,25063,2,Cumberland,2100,3904,3,No
5086,5,own,4966,65176,1,York,3172,3279,3,No
5087,3,rent,2358,93893,2,Cumberland,3599,4835,3,No
5088,2,own,4388,54608,1,York,4398,4364,1,Yes
5089,2,own,3170,74786,2,York,2134,3996,1,Yes
5090,2,own,2691,59286,1,Cumberland,1975,3490,2,Yes
5091,3,rent,1764,53941,3,Sagadahoc,3104,1908,1,No
5092,4,own,2142,72555,2,Cumberland,2713,4499,3,No
5093,3,own,2577,54368,1,Cumberland,2818,3792,2,Yes
5094,3,own,4533,92686,0,York,2618,2857,1,Yes
5095,3,rent,2729,86347,1,Cumberland,2352,2818,2,No
5096,4,own,3967,79253,1,York,1745,4361,2,Yes
5097,4,own,3868,80235,2,York,3122,4027,2,Yes
5098,3,own,2816,76907,3,Sagadahoc,3070,3669,2,Yes
5099,3,own,3808,87637,1,York,2837,3509,2,Yes
5100,3,own,4286,75199,2,York,2308,2901,1,No
5101,4,rent,4625,55223,2,York,3507,3697,3,No
5102,3,own,3136,86028,2,York,2994,4521,2,No
5103,4,own,1908,70351,2,Cumberland,3172,3550,3,No
5104,2,own,3637,61469,1,York,2337,2667,1,Yes
5105,2,own,1479,61850,1,Cumberland,3165,3443,2,Yes
5106,3,own,4288,81829,2,York,3428,3571,2,Yes
5107,3,own,1667,53211,2,Cumberland,1971,3992,2,Yes
5108,4,rent,4319,81670,1,Cumberland,2990,3893,2,No
5109,3,own,3519,96189,2,York,1715,4944,1,Yes
5110,3,rent,2231,37028,3,Sagadahoc,1977,3022,1,No
5111,4,own,2276,75739,0,Cumberland,2303,3465,2,No
5112,2,own,2253,87114,2,Cumberland,1157,3940,2,No
5113,3,own,2470,31013,2,Cumberland,3513,3875,1,No
5114,3,own,4349,75111,1,York,2858,4264,2,No
5115,4,own,2900,34101,2,Sagadahoc,489,2711,3,No
5116,2,own,3202,80311,2,Cumberland,2852,3333,1,No
5117,3,rent,1928,65600,2,Sagadahoc,3676,2472,2,No
5118,3,rent,2165,80153,2,Cumberland,2061,2809,2,No
5119,4,own,3163,57092,1,Cumberland,3652,2340,3,Yes
5120,4,rent,2552,57030,1,Cumberland,2638,3486,2,No
5121,4,own,2217,72870,3,Cumberland,3161,2671,3,Yes
5122,3,own,3241,62178,2,Sagadahoc,2723,3402,2,Yes
5123,4,own,3295,79176,2,Cumberland,3607,2848,1,Yes
5124,3,own,2441,87642,1,Cumberland,1525,3173,2,No
5125,2,rent,4389,77779,3,York,2649,4509,2,No
5126,3,rent,1881,42382,1,Sagadahoc,1937,2951,1,No
5127,3,own,4088,76046,1,York,2097,4228,1,No
5128,3,own,3923,64977,0,York,2362,3485,2,Yes
5129,3,own,2973,72931,2,Cumberland,2448,3974,1,No
5130,2,rent,3862,82777,3,York,2524,3612,1,No
5131,3,own,2878,57543,2,Cumberland,2917,3443,2,Yes
5132,5,own,3592,75956,1,Cumberland,2082,2502,2,Yes
5133,3,own,3523,77891,1,Cumberland,2756,4535,2,No
5134,4,own,2829,41907,1,Sagadahoc,2746,2388,2,Yes
5135,5,rent,4011,76398,1,York,2780,4416,3,No
5136,4,own,1482,85722,2,Cumberland,3588,3423,1,Yes
5137,4,own,2649,70131,1,Cumberland,3899,3281,2,Yes
5138,3,own,2752,72951,1,Cumberland,2263,4270,2,No
5139,2,own,2069,38610,2,Cumberland,2412,3410,1,No
5140,3,rent,3772,73914,2,York,2336,3887,1,No
5141,2,own,3844,69785,2,York,2905,3985,2,No
5142,3,own,3026,94620,2,Cumberland,1817,3610,0,Yes
5143,4,own,3074,93990,1,York,1842,4437,2,Yes
5144,2,rent,1511,81200,1,Cumberland,2077,2860,1,No
5145,4,own,3559,91306,0,York,2240,4162,2,Yes
5146,4,own,2090,67637,1,Cumberland,3038,3350,3,No
5147,2,rent,2311,48567,2,Cumberland,2749,3754,2,No
5148,4,rent,2843,60599,1,Cumberland,2919,3787,2,No
5149,2,own,4487,52243,1,York,2628,3834,2,Yes
5150,3,own,4018,79959,1,York,2858,4125,2,No
5151,3,own,3297,91117,1,Cumberland,3110,2278,1,No
5152,3,rent,2930,59691,2,Cumberland,2735,3265,2,No
5153,4,own,4757,57046,2,York,2350,3644,2,Yes
5154,2,rent,3075,100114,2,Cumberland,1640,3575,1,No
5155,4,rent,1582,47086,0,Cumberland,2082,4027,2,No
5156,4,own,5182,80489,2,York,3370,4021,1,Yes
5157,3,rent,1593,48134,1,Cumberland,2573,3190,1,No
5158,3,rent,3487,78918,3,Cumberland,3112,4003,1,No
5159,2,own,2107,88291,2,Cumberland,2817,3354,3,No
5160,3,own,3703,82356,2,York,2811,4542,1,Yes
5161,2,own,3898,74685,3,York,2652,4341,1,Yes
5162,4,own,4947,77395,0,York,2599,3465,3,Yes
5163,2,own,3264,60566,2,York,2705,3879,1,Yes
5164,3,rent,2755,49974,2,Cumberland,2489,4347,3,No
5165,3,own,3375,69709,1,Cumberland,3949,3334,3,No
5166,4,own,2394,92571,2,Cumberland,2395,3559,2,No
5167,3,own,2959,55331,0,York,3477,4095,1,Yes
5168,2,own,4619,34732,0,York,4199,3610,1,Yes
5169,2,own,3382,58205,2,York,3126,4407,1,No
5170,3,own,1945,84429,3,Cumberland,3425,3647,2,Yes
5171,4,own,2411,64387,2,Cumberland,4129,3448,2,Yes
5172,3,own,3204,47990,1,Cumberland,3976,2894,2,No
5173,2,own,2574,54754,0,York,2464,4453,1,Yes
5174,3,own,2563,87616,1,Cumberland,3422,3501,1,No
5175,4,own,3468,86241,2,York,2380,4405,2,Yes
5176,5,own,3055,47346,2,York,3224,4066,3,Yes
5177,4,own,4421,67760,0,York,1787,3651,2,Yes
5178,2,own,4251,34915,3,York,3488,3478,0,Yes
5179,4,own,3888,44535,0,York,3896,4825,2,Yes
5180,3,own,3681,66964,2,York,1616,4020,2,Yes
5181,3,own,3579,84093,2,York,1884,3186,3,No
5182,4,own,3790,68307,1,York,2685,2431,3,No
5183,3,rent,2183,62456,1,Cumberland,2517,3603,2,No
5184,4,own,2596,61298,3,Cumberland,3411,3257,3,No
5185,4,own,3261,66456,2,York,2728,3373,3,Yes
5186,2,own,1863,81042,2,Cumberland,2768,4229,1,No
5187,2,own,2928,27479,1,Cumberland,2405,3818,3,Yes
5188,3,rent,1722,47649,3,Sagadahoc,2257,3461,2,No
5189,3,rent,2860,92637,1,Cumberland,3448,3299,2,No
5190,4,own,3543,79060,0,York,1905,5631,2,No
5191,4,rent,3538,95670,1,Cumberland,2777,3912,2,No
5192,3,rent,2304,59952,0,Cumberland,1847,3733,1,No
5193,5,own,3786,76017,2,Cumberland,3224,3375,2,No
5194,3,own,3908,50958,2,York,2477,2952,2,No
5195,4,own,1284,44854,2,Cumberland,1374,3305,3,No
5196,5,own,3442,58750,1,Cumberland,3827,2645,2,Yes
5197,2,own,4905,113217,0,York,4045,3567,1,No
5198,3,own,2621,96617,2,Cumberland,3045,3047,3,Yes
5199,4,rent,3122,50393,1,York,3445,4009,1,No
5200,3,rent,2667,62918,1,Cumberland,2828,2593,2,No
5201,2,own,3857,71401,1,York,2576,3724,3,No
5202,3,own,4391,94724,1,York,3109,4019,2,Yes
5203,4,own,3320,69680,0,York,3190,3771,2,Yes
5204,2,rent,3429,86116,1,Cumberland,3151,2997,1,No
5205,2,own,2923,78387,2,Cumberland,3063,4057,2,No
5206,5,own,1778,52399,1,Cumberland,1880,3139,3,Yes
5207,4,rent,1571,82152,2,Cumberland,1522,2639,2,No
5208,3,own,4659,76037,3,York,3217,4125,1,Yes
5209,4,own,3020,81630,0,Cumberland,2892,3150,3,No
5210,3,own,5605,44610,2,York,2413,3295,1,Yes
5211,3,own,2683,63126,1,Cumberland,1321,3562,2,Yes
5212,3,own,3748,76664,2,York,2576,3763,2,Yes
5213,3,rent,3514,83986,0,York,1356,3551,3,No
5214,5,own,3518,61780,2,York,3509,4050,2,No
5215,4,rent,2255,85466,1,Cumberland,2330,3235,2,No
5216,3,rent,2561,78063,1,Sagadahoc,2168,1994,2,No
5217,3,own,2670,81398,1,York,2380,3460,2,Yes
5218,3,rent,3283,87933,2,Sagadahoc,1329,2722,1,No
5219,3,own,2169,107768,2,Cumberland,1722,4594,2,Yes
5220,2,own,2918,71093,2,Cumberland,2559,3470,1,No
5221,4,own,2772,67241,3,Cumberland,4426,3396,2,No
5222,3,own,2957,64550,0,Cumberland,3498,3607,2,Yes
5223,4,own,2884,76324,2,Sagadahoc,1730,3857,2,Yes
5224,3,own,2554,40185,3,Cumberland,3716,3677,2,Yes
5225,2,own,2139,68536,1,Cumberland,2636,2863,2,Yes
5226,2,rent,4018,67518,1,York,3313,3653,3,No
5227,3,own,4068,73008,1,York,3081,3219,2,Yes
5228,4,own,2272,100971,2,Cumberland,3767,4463,1,No
5229,2,own,4684,57519,1,York,2527,4353,3,Yes
5230,5,own,2629,59343,2,Cumberland,1737,3543,2,Yes
5231,3,own,1597,61231,1,Cumberland,2441,3235,2,No
5232,3,own,4365,77845,1,York,2837,4084,1,No
5233,2,own,2894,33033,1,Sagadahoc,3386,1442,1,Yes
5234,3,own,4311,55697,1,York,2469,3849,2,No
5235,3,own,3078,95354,1,Cumberland,2415,4413,1,No
5236,3,rent,3667,35253,1,York,2327,3584,2,No
5237,4,rent,3418,39010,1,York,3099,4090,2,No
5238,3,rent,4026,84280,1,York,1999,4371,1,No
5239,4,own,2583,45619,1,Sagadahoc,3267,2061,1,Yes
5240,3,own,4194,45729,1,York,2559,3467,2,Yes
5241,3,own,2351,30759,2,Cumberland,3041,3303,2,Yes
5242,2,own,3449,60091,3,York,1618,3616,2,Yes
5243,2,own,2451,23487,3,Cumberland,2398,3430,1,Yes
5244,3,own,3190,54485,1,Cumberland,2389,3428,2,No
5245,3,own,4287,86661,1,York,3533,4874,2,No
5246,2,own,2912,82927,2,Cumberland,3210,4108,1,No
5247,4,own,3080,81991,2,York,4177,3999,1,Yes
5248,3,own,4027,51317,3,York,1766,3360,3,No
5249,3,own,3761,38086,3,Cumberland,2280,2979,2,No
5250,3,own,3529,78640,1,York,2942,3651,2,No
5251,4,rent,1847,95619,2,Cumberland,3125,3598,0,No
5252,4,own,2770,82188,1,Cumberland,1700,4285,2,Yes
5253,3,own,4558,73406,1,York,2358,3722,2,Yes
5254,4,own,4019,88372,1,York,4331,4971,1,Yes
5255,4,own,3153,84407,1,York,2767,3853,1,Yes
5256,4,own,3243,48028,1,York,2884,3096,2,Yes
5257,2,own,2952,85513,1,Cumberland,2094,3885,1,No
5258,2,own,3329,52913,1,Cumberland,1099,4157,2,No
5259,2,rent,3060,86201,1,Cumberland,2984,3558,1,No
5260,5,own,3586,62311,2,York,2325,4465,0,Yes
5261,2,own,2802,91374,1,York,1958,3774,2,Yes
5262,5,own,1918,74086,1,Cumberland,2090,4163,3,Yes
5263,3,rent,4192,80531,3,York,1404,3175,1,No
5264,3,own,3078,98721,3,Cumberland,1517,3030,3,No
5265,3,own,3016,99356,2,Cumberland,3080,3885,2,No
5266,3,own,3367,63031,1,Cumberland,1173,3379,2,Yes
5267,2,own,2747,51953,3,Cumberland,2575,3518,2,Yes
5268,5,rent,3921,52368,1,York,3703,3785,0,No
5269,2,own,3030,68755,0,Cumberland,3432,3558,3,No
5270,4,own,2790,51699,2,Cumberland,2169,3218,2,Yes
5271,5,own,3391,73268,3,York,3458,4190,2,No
5272,4,own,2643,83393,2,Cumberland,1041,3142,2,Yes
5273,4,own,2893,71244,2,Cumberland,1449,3892,1,No
5274,3,own,2969,66195,1,Cumberland,2400,3220,2,Yes
5275,2,rent,2616,92168,2,Cumberland,681,2977,1,No
5276,3,rent,2682,58977,0,Sagadahoc,2949,2947,1,No
5277,5,own,3433,59695,1,York,4170,4365,1,No
5278,3,rent,4265,67078,4,York,1571,3924,2,No
5279,3,own,2621,79107,1,Cumberland,2484,2699,2,No
5280,4,own,1964,71822,2,Cumberland,4387,3970,1,Yes
5281,3,own,3547,82617,3,York,3712,3931,2,No
5282,3,own,2314,89224,3,Cumberland,1906,3332,2,Yes
5283,4,own,2238,83426,3,Cumberland,3378,3789,1,Yes
5284,2,rent,2061,61198,1,Cumberland,1380,3780,1,No
5285,3,own,2812,107538,0,Cumberland,3429,3148,2,No
5286,3,own,1791,45014,2,Cumberland,3687,2922,2,No
5287,3,own,4321,78261,2,York,2626,3583,2,Yes
5288,2,own,1925,87085,2,Cumberland,3116,3553,3,Yes
5289,2,own,2071,97927,1,Cumberland,3147,3284,1,Yes
5290,2,own,3162,75376,1,Cumberland,2687,3913,1,No
5291,3,own,2331,66131,0,Cumberland,2658,4175,2,No
5292,3,own,2368,106740,2,Sagadahoc,1548,2688,2,No
